act_cat,category,tweet_id,text,date,retweet_count,geo,coordinates,place_id,place_centroid,place_country,place_country_code,place_full_name,place_name,place_type
fire,house fire,1.11323E+18,"EFD crews cleaning up after extinguishing a small grease fire at a residence in the 1400 block of Noyes. Remember to smother a grease fire, and not apply water. Better yet exit the house and call 911. https://t.co/ajoUHr0eMg",4/2/2019 23:52,1,,,,,,,,,
NO,house fire,1.11323E+18,I find it very ironic that I cannot find a lighter in my house. All I do all day is work with fire. Smh...,4/2/2019 23:42,0,,,,,,,,,
fire,house fire,1.11322E+18,"Stepped outside my house this evening, saw the dark sky, and my first thought was ""oh, it's the end of the world"".  Then I realized the sky was dark from fire.  Hope everyone is safe. https://t.co/xaMlHQdaxR",4/2/2019 23:34,0,,,,,,,,,
fire,house fire,1.11322E+18,there’s a massive factory fire down the street from my house &amp; we couldn’t get into our house so we’re going to olive garden instead yEET,4/2/2019 23:29,0,,,,,,,,,
fire,house fire,1.11322E+18,"Thanks @BlockClubCHI for being in it, as per usual ... geeeesh this massive fire was 10 blocks from our house!!! https://t.co/IxTtRRO4zU you can see the smoke from miles away 😕 https://t.co/bb0Y2Cy8HT",4/2/2019 23:08,3,,,,,,,,,
fire,house fire,1.11322E+18,"@Gizmo_RL Ye, theres a fire like 3 streets down my house at newlyfood factory. I was walking home from the store then I see smoke.",4/2/2019 23:04,0,,,,,,,,,
NO,house fire,1.11321E+18,"Disasters vary in cost, Trump is acting like your car insurance should pay for your house fire that you purposefully started to get insurance money #TYTLive",4/2/2019 22:55,0,,,,,,,,,
fire,house fire,1.11321E+18,"Fire in Chicago is no joke. This is one large block away from my house. @ Chicago, Illinois https://t.co/hgMYLAEmr2",4/2/2019 22:52,0,"41.883222,-87.632496","-87.632496,41.883222",1d9a5370a355ab0c,"-87.67181069718896,41.833584450000004",United States,US,"Chicago, IL",Chicago,city
fire,house fire,1.11321E+18,Charred debris from this Newly Weds fire 0.7 miles from us keeps falling on our house/in our yard....,4/2/2019 22:45,0,,,,,,,,,
NO,house fire,1.11315E+18,"And officially home from #TFF2019! The bus didn't catch on fire and I bought some local chinese food. It's a happy ending! Sorry to disapppont y'all! 😊

Fun fact. I spent more money on the roundtrip CTA from my house to downtown than I did from Chicago to Dallas and back. XD 👍 https://t.co/f9PZdUJFk1",4/2/2019 18:51,0,,,1d9a5370a355ab0c,"-87.67181069718896,41.833584450000004",United States,US,"Chicago, IL",Chicago,city
NO,house fire,1.11307E+18,Help Ahmed &amp; Emily After House Fire https://t.co/Ck2P5RCUE4,4/2/2019 13:05,1,,,,,,,,,
NO,house fire,1.11293E+18,the main tactic in @realDonaldTrump's white house is to fire officials soon soon after they get some bad press (@RyanZinke) and then replace them with people like who are lower profile but just as destructive--if not worse. https://t.co/G62hABoX5h,4/2/2019 4:12,0,,,,,,,,,
fire,house fire,1.11292E+18,Fundraiser by Ahmed Abu Seif : Help Ahmed &amp; Emily After House Fire https://t.co/X6VKUL2nhE,4/2/2019 3:40,1,,,,,,,,,
NO,house fire,1.1129E+18,Home Goods definitely has the best candles. My house smells so fire right now. 🥰,4/2/2019 2:00,0,,,,,,,,,
fire,house fire,1.11283E+18,HOUSE FIRE AT 86TH PL AND SANGAMON ST CHICAGO https://t.co/K3yIUB5h3N,4/1/2019 21:21,0,,,,,,,,,
NO,emergency,1.11638E+18,real american ass tweet here - working for an ambulance company so i dont go broke using an ambulance in an emergency lmao,4/11/2019 16:38,0,,,,,,,,,
NO,emergency,1.11638E+18,"If you don’t stop and/or pull over for Emergency vehicles, you are a disappointment to society.",4/11/2019 16:34,0,,,,,,,,,
NO,emergency,1.11637E+18,Scott’s Law: Lake County Sheriff’s Video Shows Drivers How To Approach Emergency Vehicles Stopped On The Side Of The Road https://t.co/yXl253zShH,4/11/2019 16:02,0,,,,,,,,,
NO,emergency,1.11636E+18,"NYC Mayor De Blasio Declares Measles Emergency in Parts of Brooklyn, Requiring Vaccinations Amid Outbreak https://t.co/U0kwsOl95G. #pathologists",4/11/2019 15:35,0,,,,,,,,,
NO,emergency,1.11636E+18,"The @CityOfNOLA’s Real-Time Crime Center, which leverages #MotorolaSolutions software to enhance the city's safety, was recognized today in the #PublicSafety and emergency management category of the #IDCSmartCities19 North America Awards: https://t.co/KA0BGMqNJo https://t.co/bv26VW6Hhe",4/11/2019 15:27,1,,,,,,,,,
NO,emergency,1.11635E+18,@chicagotribune @HeidiStevens13 Please remember that these workers may have less than $10.00 when an a emergency occures. Not even enough for taxi fare.,4/11/2019 14:49,0,,,,,,,,,
NO,emergency,1.11635E+18,"Employee safety is a top priority in the #corrugated industry. Make sure your plant is equipped with an #emergency response protocol, appropriate training lessons and consistent maintenance for a #safe work environment.  

https://t.co/uFMUbdnRp0",4/11/2019 14:49,0,,,,,,,,,
NO,emergency,1.11635E+18,"""More than anything else, I’m looking for a career that has impact, and getting a degree in emergency management is a great way to set off on that course. The field is all about making an impact.” MScTRM  student Renée Jacoby: https://t.co/ClhSRu03gd https://t.co/6yqIzg7fk3",4/11/2019 14:45,0,,,,,,,,,
NO,emergency,1.11635E+18,Damn it really sucks that last minute plane tickets are so expensive. Like I got a family emergency don’t punish me 😒,4/11/2019 14:43,0,,,,,,,,,
NO,emergency,1.11635E+18,Help this is a chapstick emergency!!,4/11/2019 14:21,0,,,,,,,,,
NO,emergency,1.11635E+18,Need help during a mental health emergency? This guide from NAMI contains valuable tools to help you or someone you care about https://t.co/DYxNule0R2 @NAMICommunicate @NAMIMass https://t.co/5I8pSbBMAr,4/11/2019 14:21,0,,,,,,,,,
NO,emergency,1.11634E+18,Emergency hearing scheduled in battle for Westlake Hospital https://t.co/zwvGE8wj1F,4/11/2019 14:13,1,,,,,,,,,
NO,emergency,1.11633E+18,"@RHoshikan @Blackfang108 There's also a Wikipedia article listing help and emergency lines around the world.

https://t.co/vMuykQLhyJ",4/11/2019 13:17,0,,,,,,,,,
NO,emergency,1.11632E+18,"@DeanObeidallah Because he, like the other life-long republican white men, is getting the redesign of the country they have always wanted. Trump’s ignorance &amp; ego are gifts &amp; are allowing their dreams to come true. Our democracy is going to fail if our side doesnt quickly take emergency action",4/11/2019 12:50,0,,,,,,,,,
NO,emergency,1.11631E+18,"Beth Chapman, ‘Dog the Bounty Hunter’ star, undergoes emergency procedure amid cancer battle - New York Daily News https://t.co/aPIkrhXRl1",4/11/2019 12:15,0,,,,,,,,,
NO,emergency,1.11631E+18,"SAEM19 Plenary Abstract—Medical Knowledge and Burnout in Emergency Medicine Residents on May 16, 11:45 a.m. https://t.co/BLNTUltyhL #iEMWell #EMWellnessweek19 #SAEM19 #Wellness #Plenary #Abstract https://t.co/gTMa1cibjf",4/11/2019 12:01,0,,,,,,,,,
NO,emergency,1.11631E+18,"Sudanese President Omar al-Bashir has stepped down and is under house arrest. 

The military has announced a state of emergency. 

May freedom prevail in Sudan. #السودان https://t.co/TeSDvmRq6S",4/11/2019 11:58,5,,,,,,,,,
NO,emergency,1.11629E+18,"Landed safe! Now to drive all the way home, get in a quick nap before emergency hair coloring (the ocean ate it!) Then we pick up the puppies from daycare.

I might stream today, but it will be late. Can't promise as I had maybe 2 hours of sleep XD!",4/11/2019 10:54,0,,,1d9a5370a355ab0c,"-87.67181069718896,41.833584450000004",United States,US,"Chicago, IL",Chicago,city
NO,emergency,1.11629E+18,Please support my GoFundMe campaign: https://t.co/dxIg2NpWfY @gofundme https://t.co/0iulEhKRtF,4/11/2019 10:32,0,,,,,,,,,
NO,emergency,1.11628E+18,"Can you recommend anyone for this job? EMERGENCY ROOM TECHNICIAN - https://t.co/So3pkCFLsG #ErTech #EvergreenPark, IL",4/11/2019 10:16,0,,,,,,,,,
NO,emergency,1.11628E+18,Zipline Emergency Rescue HILO Hawaii https://t.co/kQqLmgl0x4 via @YouTube,4/11/2019 9:56,0,,,,,,,,,
NO,emergency,1.11628E+18,Going in For Urgent or Emergency Care https://t.co/ZYmO49kRhA #24hoururgentcare,4/11/2019 9:56,0,,,,,,,,,
NO,emergency,1.11627E+18,Europe is rescuing emergency service calls from outdated technology https://t.co/IWLDwEoSHn,4/11/2019 9:34,0,,,,,,,,,
NO,emergency,1.11625E+18,NYC Declares Measles Emergency as Cases Surge Across US https://t.co/kOhgFPbrFq,4/11/2019 8:14,0,,,,,,,,,
NO,emergency,1.11622E+18,@aydiamond7  @TBRPodcast floor un less its an emergency,4/11/2019 5:50,0,,,,,,,,,
NO,emergency,1.11622E+18,"Emergency Garage Door Repair &amp; Services | Call On Emergency Garage Door Need : (1) 630 898-5980 @doormartinc 
https://t.co/wq761oulL4 https://t.co/bq4PuQqpdR",4/11/2019 5:50,0,,,,,,,,,
NO,emergency,1.11621E+18,@RahulGandhi Are we forgetting mess of the emergency left by your grandma. Almost dictatorship by your uncle and unlimited travel visit by your dad with his favorite line Hamee bhi dekhna hein. So let's not go there. If you have something positive and optimistic than speak.,4/11/2019 5:27,0,,,,,,,,,
NO,emergency,1.11619E+18,This is what a national emergency looks like. https://t.co/6tX7D9hsI2,4/11/2019 4:13,0,,,,,,,,,
NO,emergency,1.11619E+18,@LizzieluGreen @beckbjj I think that’s what it is. I can understand why people enjoy it but 6 years working in an emergency room and I’ve had my fill of blood. The violence seems gratuitous at times and irrelevant to the story line.,4/11/2019 4:08,0,,,1d9a5370a355ab0c,"-87.67181069718896,41.833584450000004",United States,US,"Chicago, IL",Chicago,city
NO,emergency,1.11619E+18,"1-day Emergency Self-Aid / Buddy-Aid for Trauma Injuries Course at the Bridgeview Police Dept. in Bridgeview, Illinois – Class # 19 – 596. https://t.co/x56dY8RYtW",4/11/2019 3:50,0,,,,,,,,,
NO,emergency,1.11619E+18,"See our latest #EvergreenPark, IL job and click to apply: EMERGENCY ROOM TECHNICIAN - https://t.co/DQZV2zRpVA #ErTech",4/11/2019 3:45,0,,,,,,,,,
NO,emergency,1.11618E+18,Oh yes we must  #ImpeachTrumpNow . I’m telling everyone I Love to have a plan for emergency contact if God Forbid #ImpeachTrumpNow  causes nuclear ☢️ war. Once the bombs start ANYWHERE the whole planet 🌎 will die in waves. 🦅KJK https://t.co/sjOcTskrJ8,4/11/2019 3:34,1,,,,,,,,,
NO,emergency,1.11618E+18,Our volunteers make the PADS Emergency Shelter client experience sweeter—literally. Thank you dinner providers. #volunteerappreciationweek #housingforward #springdesserts https://t.co/zFPeIa3I3x,4/11/2019 3:25,0,,,,,,,,,
NO,emergency,1.11618E+18,I need to call the emergency room and ask them how do I unlock my jaws. 🥴😭 This shit is the most annoying feeling ever. I feel like the back of my mouth is wired shut. 😩,4/11/2019 3:24,0,,,,,,,,,
NO,emergency,1.11618E+18,My dad is #goals - he ALWAYS travels with an emergency bag full of cookies. I can’t think of a single emergency situation for which that isn’t useful.,4/11/2019 3:19,1,,,,,,,,,
NO,emergency,1.11618E+18,"A president calling an opposition party treasonous for not doing his bidding on an emergency he manufactured to excite his nationalist, anti-democratic base should be grounds for impeachment. His behavior should have already resulted in a 25th amendment remedy.",4/11/2019 3:04,33,,,,,,,,,
NO,emergency,1.11617E+18,@lovessmallsong Where is the emergency exit to seeing this,4/11/2019 3:02,0,,,,,,,,,
NO,emergency,1.11617E+18,It is labeled ‘emergency’. https://t.co/TEXHawtlbR,4/11/2019 2:57,0,,,,,,,,,
NO,emergency,1.11617E+18,"In his latest blog post a smart friend of mine, #Avaya's Jean Turgeon discusses overhauling emergency communications for better detection and protection through #digitaltransformation.  You want this technology, you need this technology. https://t.co/adMDCpCeIv #avayanation https://t.co/f4LoRh4w2u",4/11/2019 2:46,1,,,,,,,,,
NO,emergency,1.11617E+18,I'm raising money for Emergency Vehicle Repair. Click to Donate:  https://t.co/GthS7zj1Il via @gofundme,4/11/2019 2:31,0,,,,,,,,,
NO,emergency,1.11617E+18,i'd like to report a gunpla emergency,4/11/2019 2:26,0,,,,,,,,,
NO,emergency,1.11616E+18,"Shared via Reuters: Suicidal thoughts, attempts sending more U.S. kids to emergency rooms",4/11/2019 2:00,0,,,,,,,,,
NO,emergency,1.11616E+18,Shared via CNN: New York City declares a public health emergency amid Brooklyn measles outbreak,4/11/2019 2:00,0,,,,,,,,,
NO,emergency,1.11615E+18,"It's here!! It's FREE!! And it helps us help you faster in an emergency! Check out @Smart911 , download the app, and create your safety profile!👍https://t.co/unN0qRp5XM https://t.co/XLi6qTQ2go",4/11/2019 1:39,0,,,,,,,,,
NO,emergency,1.11614E+18,"@superxinvader You did the right thing - plus you were at the ready if you needed to also call emergency services yourself

Thanks for being vigilant - you did great!",4/11/2019 0:57,0,,,,,,,,,
NO,emergency,1.11614E+18,This should be a national emergency. Access to the best intelligence and minds in the world and he takes his advice from the dumbest people at the dumbest TV network. But it's just another day... https://t.co/JVMFQSNGE9,4/11/2019 0:29,0,,,,,,,,,
NO,emergency,1.11613E+18,@NoLongerIgnored @HKateE @CBCNews there's no way that 300 people in a city of 10 mil? is any kind of emergency that requires the suspension of first amendment rights. They have the right to quarantine the sick. They do NOT have the right to forcibly inject anyone with anything,4/11/2019 0:08,0,,,,,,,,,
NO,emergency,1.11613E+18,"The Swiss are so going to fucking rock the zombie apocalypse. 

https://t.co/63orsOlVyB",4/10/2019 23:55,0,,,1d9a5370a355ab0c,"-87.67181069718896,41.833584450000004",United States,US,"Chicago, IL",Chicago,city
NO,emergency,1.11613E+18,"If you’re in the FGC and don’t have a PayPal yet hop to it. Use that account to not only collect your winnings but only for things like registration, hotel, etc. unless it’s an extreme emergency. #JustSaying",4/10/2019 23:49,3,,,b23478d3162b126e,"-87.85264191199833,41.90417545",United States,US,"Melrose Park, IL",Melrose Park,city
NO,emergency,1.11612E+18,"@imhawlzz @aoife_otoolee Stories like that actually break my heart. My first was an emergency C section and it’s brutal.  Jake was VBAC and I was almost in shock after because I didn’t hurt, and was walking around.

I’m really lucky Tony isn’t an asshat when it comes to things like this.",4/10/2019 23:16,0,,,,,,,,,
NO,emergency,1.11612E+18,@realDonaldTrump Excutive orders is no good if there is no money. You have convince Congress to pony up the money. Good luck with that. By the way how is the state of emergency going?,4/10/2019 23:07,0,,,,,,,,,
NO,emergency,1.11611E+18,"""women said they had just $2,000 in emergency savings, on average. Men had $10,000."" Ladies, I hope this upsets you in a ""we need to change this"" kind of way.",4/10/2019 23:05,4,,,,,,,,,
NO,emergency,1.11611E+18,"At emergency Brexit summit, E.U. leaders weigh Theresa May’s request for a delay https://t.co/MdGWhEv0SE",4/10/2019 22:48,0,,,,,,,,,
NO,emergency,1.11611E+18,@ChicagoBeerSnob @hilory @ProudResister @GOP @CNN Emergency,4/10/2019 22:41,0,,,,,,,,,
NO,emergency,1.1161E+18,@cta Some weirdo on the red line dressed kind of like Dead Pool pulled the emergency brake around noon.  Don't know what's up with this person but I witnessed it.,4/10/2019 21:59,0,,,,,,,,,
NO,emergency,1.11609E+18,"Hey, so there’s going to be a stream tonight. Is kind of an emergency because there were a lot of fraudulent charges on my debit card. Both the bank and merchant are investigating, but it’s drained what we had for day to day expenses until this gets resolved.",4/10/2019 21:42,0,,,,,,,,,
NO,emergency,1.11609E+18,"Cobra who is a Chicago based company who makes car radar/laser detectors is also the maker of the Strobe light technology seen at street light intersections in suburbs of Chicago 
Which changes the intersection lights from green to red when an emergency vehicle is passing through",4/10/2019 21:39,0,,,1d9a5370a355ab0c,"-87.67181069718896,41.833584450000004",United States,US,"Chicago, IL",Chicago,city
NO,emergency,1.11609E+18,Real love is getting out of emergency surgery only to have my daughter. Immediately hand me her phone so we could YouTube together. Thanks punk.,4/10/2019 21:37,0,,,,,,,,,
NO,emergency,1.11609E+18,"@nytimes Based on the Trump/Pence National Emergency at the U.S southern border, Guatemala, El Salvador, and Honduras should lose U.N.  credentials.",4/10/2019 21:34,0,,,,,,,,,
NO,emergency,1.11609E+18,"We proudly congratulate Dr. Jaime Moreno, Chair of the Emergency Department at Mount Sinai Hospital, for the achievement of the Spirit Award that will be presented by @Instituto1977 at the Alta Cocina Gala, on April 13th.  Very well deserved!  ¡Muchas felicidades! https://t.co/eZ26uT37is",4/10/2019 21:20,0,,,,,,,,,
NO,emergency,1.11609E+18,"""Sir I'm sorry you're breaking up—please, this is an emergency—what is the size of your adult sons again?""",4/10/2019 21:17,0,,,,,,,,,
NO,emergency,1.11609E+18,"NYC Public Health Emergency - The NYC mayor blaming/implying the ""dirty jews""? Now THAT IS racists.  

What kind of secret Nazi styled eugenics program do you think they are trying to run here? https://t.co/dHtbqPk8RY",4/10/2019 21:16,0,,,,,,,,,
NO,emergency,1.11608E+18,"@RepJoeKennedy This makes my blood boil.  Next Democratic President should declare a ‘national emergency’.  Expedite the process to get the company that sells the same insulin in England for $50, into the US market &amp; cancel all the contracts for Medicare &amp; Medicaid that sit w/ these monsters",4/10/2019 21:04,7,,,,,,,,,
NO,emergency,1.11608E+18,What are your thoughts? https://t.co/Y9FzUdrPyS,4/10/2019 21:00,0,,,,,,,,,
NO,emergency,1.11608E+18,Great showing for the first #windycityEM Social Emergency Medicine meeting! Discussing the #OpioidEpidemic and each institution’s current strategies. Thank you @NorthwesternEM for hosting! #socialem https://t.co/C5ZZtJlbub,4/10/2019 20:57,3,,,07d9e4f297080000,"-87.62000941993247,41.895720323218164",United States,US,Feinberg School of Medicine Lurie Building,Feinberg School of Medicine Lurie Building,poi
NO,emergency,1.11608E+18,"yes hi hello emergency i farted bc no one was around me and it seemed safe and then 1 minute later my coworker came to my desk to ask me to borrow my charger ("":",4/10/2019 20:30,0,,,,,,,,,
NO,emergency,1.11607E+18,OB I-290: A medical emergency @ Des Plaines Ave BLOCKS 2 right lanes... 1 HOUR: Dtwn-IL-390. https://t.co/zzfnpO953o,4/10/2019 20:23,0,,,,,,,,,
NO,emergency,1.11607E+18,Leader @repwillis77 now presenting a bill to address the closing of #Westlake hospital. https://t.co/NkTmnNtCRW,4/10/2019 20:14,1,,,,,,,,,
NO,emergency,1.11607E+18,"Dude, I was a FIRST AMENDMENT DEFENDER. My days were full, mostly, of being a PAPER CUT EMERGENCY MEDICAL ATTENDANT. https://t.co/Y7pw47Zse7",4/10/2019 20:07,0,,,,,,,,,
NO,emergency,1.11607E+18,@JamesFourM I can’t see how anyone can think Barr isn’t crooked anymore. He’s become a co-conspirator. I truly think the GOP put out an emergency call seeking an AG who would squash Mueller and save GOP. Saving Trump is just a side effect.,4/10/2019 20:05,1,,,,,,,,,
NO,emergency,1.11607E+18,Shared via Reuters: WHO experts to decide whether Congo Ebola outbreak is international emergency,4/10/2019 20:00,0,,,,,,,,,
NO,emergency,1.11606E+18,@MischievousKit2 My opinion is if someone has established a relationship/paid consistently and they have an emergency then maintaining that relationship and guiding them a bit is still important. I'm talking about someone who wants the benefits of D/s w/o the work of building the foundation. Also,4/10/2019 19:44,0,,,,,,,,,
NO,emergency,1.11606E+18,"This is so important. Slow down in work zones. Move over for emergency vehicles. Keep our roadways, our police officers, and our workers safe. #twill https://t.co/a1jocf1S19",4/10/2019 19:34,1,,,,,,,,,
NO,emergency,1.11606E+18,"In efforts to help keep first responders safe, Lombard Police &amp; Fire Departments are reminding motorists that it is the law to move over when they encounter emergency vehicles with flashing lights. https://t.co/SltDbeVyWh https://t.co/0e94XNEFgu",4/10/2019 19:34,1,,,,,,,,,
NO,emergency,1.11606E+18,"EAPs also often address a number of important workplace issues, such as workplace violence, safety and emergency preparedness, major changes, such as mergers and layoffs, and absentee management.",4/10/2019 19:16,0,,,,,,,,,
NO,emergency,1.11605E+18,"Create Quality Healthcare Content

Your written words can persuade a health plan member to sign up for a cancer screening or compel someone to choose your hospital during an emergency. If you’re struggling to find the right words, this resource is for you.
https://t.co/4ysRqfRkWx",4/10/2019 19:01,0,,,,,,,,,
MP,emergency,1.11605E+18,"Wrong thinking 
https://t.co/YOm5YIKV7t",4/10/2019 18:54,0,,,,,,,,,
NO,emergency,1.11605E+18,"Thank you all for the kind words for our loss of Hendrix. It came out of nowhere and sucker-punched us in the gut. We’ve been wrapped up in the emergency care for our boy over the last several days, but there is... https://t.co/HrKhYAQ4LE",4/10/2019 18:47,0,,,,,,,,,
NO,emergency,1.11605E+18,"MIGRANT CHILDCARE WORKERS WANTED: ""In a sudden or emergency event, staff must at all times be physically able to run, jump, lunge, twist, push, pull, apply approved restraint techniques and otherwise manage or coerce the full weight of an infant or adolescent."" INFANT!? https://t.co/3dhlAdejri",4/10/2019 18:42,1,,,,,,,,,
NO,emergency,1.11605E+18,!/3 Does anybody believe Socialist/Dems can sove our HC problems by holding our border open to illegal aliens?  Change the channel !  https://t.co/h2aCor3iIh for hourly updates of the numbers &amp; cost of Nat'l Emergency at border.  Not possible to give HC to all of Mexico &amp; SA. https://t.co/IIpwwbQRL7,4/10/2019 18:42,0,,,,,,,,,
NO,emergency,1.11605E+18,"When you need a plumber in Chicago or the suburbs, you need a plumber now.  (773)666-6572 24 hour emergency plumbing and sewer service in Chicago and the suburbs.  There isn't a plumbing or sewer issue we can't... https://t.co/Ikm6rz0ie8",4/10/2019 18:38,0,,,,,,,,,
NO,emergency,1.11605E+18,"This is from an email I got back from Senator Mike Rounds about Trump's national emergency. So he's basically saying Trump can do what he wants, but if a Democrat ever tried this he'd fight hard against it... Cool cool cool. Totally normal. No issues here https://t.co/q5sMRoRhLb",4/10/2019 18:31,0,,,,,,,,,
NO,emergency,1.11605E+18,#healthcare #medicine #emergencymedicine #bordercontrol #ethics https://t.co/KioBCMzpUf,4/10/2019 18:27,0,,,,,,,,,
NO,emergency,1.11604E+18,"New York City has declared a Public Health Emergency over a recent outbreak of measles, ordering mandatory vaccinations for residents. https://t.co/IircXHfa10",4/10/2019 18:12,0,,,,,,,,,
NO,emergency,1.11604E+18,Melrose Park lawyers say Pipeline Health is disregarding order to keep Westlake Hospital open: https://t.co/3Z57afUAMO,4/10/2019 18:05,6,,,,,,,,,
NO,emergency,1.11604E+18,"As more people opt to receive medical care at home, access to resilient emergency backup power will need to be prioritized and made more accessible, especially to low-income households. https://t.co/6HMTn2CwkX #energystorage #solarstorage #resilientpower https://t.co/j9Leo22iOt https://t.co/w52cWCw9pk",4/10/2019 18:03,0,,,,,,,,,
NO,emergency,1.11604E+18,@KiAgainstDworld @nwilborn19 GIRL YES!! I know etiquette is cultural but some stuff is just common sense. You bring a gift to a celebration. You only bring who was invited. You RSVP and actually show up (unless there’s an emergency) if you reply yes. The fact that he had to even say,4/10/2019 18:00,0,,,,,,,,,
NO,emergency,1.11604E+18,@DaveRamsey should I carry pet insurance or just build an emergency fund for my dog?,4/10/2019 17:59,0,,,,,,,,,
NO,emergency,1.11604E+18,"NYC Sanctuary for illegal immigrants now has a mandatory measles outbreak vaccination emergency. Who woulda thunk eh? 

Obama once said tho: ""trying to do something about it now is like shutting the barn door after the horses got out""

Prolly endorsed by big pharma lobbyist. https://t.co/v3ohPjtobc",4/10/2019 17:51,1,,,,,,,,,
NO,emergency,1.11603E+18,"When you’re having car issues, you can depend on Herrera’s Towing to be there for you every time. Just like we count on you to reduce your speed and move over when you see emergency vehicles assisting other drivers.

#tow #truck... https://t.co/9YUrTFWOuy",4/10/2019 17:36,0,,,,,,,,,
NO,emergency,1.11603E+18,Preparation... #money #emergency #emergencies #StayReady https://t.co/umbO3W91lh,4/10/2019 17:28,0,,,,,,,,,
NO,emergency,1.11603E+18,@FaizanSayss Dosra emergency button ha xD,4/10/2019 17:27,0,,,,,,,,,
NO,emergency,1.11603E+18,"On the red line &amp; someone pushed emergency button to say, “There’s a homeless guy. “ Train operator rightly chastised person for holding up the entire train. Homeless man was talking to himself &amp; pants were falling down. Poverty &amp; mental illness are not crimes. https://t.co/PuMDUPvvia",4/10/2019 17:22,0,,,,,,,,,
NO,emergency,1.11602E+18,"I think the fines should be on par with doctor's malpractice insurance cost. 

New York City Parents Held ""Measles Parties"" To Infect Unvaccinated Children As Officials Battle An Outbreak https://t.co/SS7U2xy0fL",4/10/2019 17:04,0,,,,,,,,,
NO,emergency,1.11602E+18,"#Blackhawks jump into Top 3: https://t.co/x6chxCi4GP

Emergency podcast: https://t.co/w54p9lvHCp

Why No. 3 overall pick is ""a game-changer"": https://t.co/9fP41mDElY

Six potential draft candidates: https://t.co/HbkpfnDyGf https://t.co/ua9i6ZTLSv",4/10/2019 17:03,9,,,,,,,,,
NO,emergency,1.11602E+18,"Emergency Garage Door Repair &amp; Services | Call On Emergency Garage Door Need : (1) 630 898-5980 @doormartinc 
https://t.co/wq761oulL4 https://t.co/bImjEJ9KHC",4/10/2019 17:02,0,,,,,,,,,
NO,emergency,1.11602E+18,"All things #3 Pick related:
@JayZawaski670 for 670 The Score: https://t.co/8KoThwOwlg
@JamesNeveau for NBC Chicago: https://t.co/y4sa5aBXdw
Last night's podcast: https://t.co/eRlze7jAeK",4/10/2019 17:01,3,,,,,,,,,
NO,emergency,1.11602E+18,"When situations involve POC lives cops are so fucking irrational, yet if he was white this man would’ve probably been escorted to the hospital since this was a life emergency https://t.co/VFXcDZwvvo",4/10/2019 16:57,0,,,,,,,,,
NO,emergency,1.11602E+18,Looks like my mom is heading back to the emergency room. She's in pain again. I'll be going with her. Let's hope there's nothing very serious.,4/10/2019 16:55,0,,,1d9a5370a355ab0c,"-87.67181069718896,41.833584450000004",United States,US,"Chicago, IL",Chicago,city
NO,emergency,1.11602E+18,@jeskeets Need that emergency Drop,4/10/2019 16:42,0,,,,,,,,,
shooting,emergency,1.11602E+18,Active scene with multiple people shot in the 3400 BLK of West Ohio.  CPD Public Information Officer on scene. Please make way for emergency vehicles and send any information anonymously via https://t.co/5V8uZEivV1 #CPDMediaCar. Media staging at Drake / Ohio. https://t.co/xIXDFKcU2x,4/10/2019 16:38,31,,,,,,,,,
fire,emergency,1.11602E+18,"Gas explosion shakes downtown Durham, North Carolina Authorities say emergency officials are responding to a gas explosion and fire in downtown Durham, North Carolina https://t.co/OCofR0dYi4",4/10/2019 16:37,0,,,,,,,,,
NO,emergency,1.11602E+18,Drill is scheduled to take place from 1:00pm to 3:00pm. Expect a large police presence and plenty of emergency vehicles in the area of US 6 and I-355. https://t.co/EYxWE6RzZA #CHItraffic https://t.co/cH5HafQtTs,4/10/2019 16:31,0,,,,,,,,,
NO,emergency,1.11601E+18,My director just asked me to pretend to have a medical emergency at our staff meeting as a “safety drill”.  Now I’ve never heard of this type of safety drill but I’ve been preparing for this role a very long time (in case I ever get hit by a car),4/10/2019 16:22,0,,,,,,,,,
NO,emergency,1.11601E+18,"@realDonaldTrump Apprehension rates are at their lowest in nearly 3 decades and we are likely to see a similar trend throughout 2019. Your ""national emergency"" is nothing but a national disgrace. You are a special kind of Fopdoodle.",4/10/2019 16:17,12,,,,,,,,,
NO,emergency,1.11601E+18,I’m in the emergency room. A doctor there says she is no longer admitting patients. She said she has been told to transfer them to west suburban hospital,4/10/2019 16:15,3,,,,,,,,,
NO,emergency,1.11601E+18,I'm proud to announce that we did it! @SwedishCovenant  has been approved for an Emergency Medicine Residency. I am humbled to have been selected to be the APD. Looking forward to this great opportunity.  #MedEd,4/10/2019 16:13,5,,,,,,,,,
NO,emergency,1.11601E+18,Cougar this step mommy.  Boleslaw Cieslukowski or Teresa Cieslukowski will be Veronikas emergency contact.,4/10/2019 16:07,0,,,,,,,,,
NO,emergency,1.11601E+18,"@PeterMaster_TON @JeffreeStar I think I'm ok! The shock is dying down a bit and thing feel weird so I'm going to my PCP ASAP, but nothing bad enough for me to feel an emergency! The twitter explosion is very interesting...",4/10/2019 16:06,0,,,,,,,,,
NO,emergency,1.11601E+18,⁦@RahmEmanuel⁩ presides over his final city council meeting (barring some emergency meeting being called in the next month) #ChicagoTonight ⁦@wttw⁩ https://t.co/Tt0sSu5NXs,4/10/2019 16:03,4,,,,,,,,,
